"EnglishName","Number","Waste","Density","Energy, kJ","Energy, kcal","Protein Conversion Factor (NCF)","total-N","Protein, total","Protein, declaration","Carbohydrate best. v / Diff.","Carbohydrate available","carbohydrate, declaration","Added sugar","dietary Fiber","Fat, total","Fat Acid Conversion Factor (FCF)","Alcohol","Ash","solids","Water","Vitamin A","retinol","ß-carotene","D vitamin","D3 cholecalciferol","25-hydroxycholecalciferol","Vitamin E","alpha-tocopherol","gamma-tocopherol","delta-tocopherol","alpha-tokotrienol","Vitamin K1","Vitamin B1","(Thiamine)","(HET, hydroxyethylthiazole)","Vitamin B2, riboflavin","niacin","niacin","Vitamin B6","pantothenic acid","biotin","folate","Free folate","Vitamin B12","Vitamin C","L-ascorbic acid","L-dehydroascorbic","Chloride, Cl","Sodium, Na","Potassium, K","Calcium, Ca","Magnesium, Mg","Phosphor, P","Iron, Fe","Copper, Cu","Zinc, Zn","Iodine, I","Manganese, Mn","Chrom, Cr","Selen, Se","Molybdenum, Mo","Cobolt, Co","Nickel, Ni","Mercury, Hg","Arsen, As","Cadmium, Cd","Lead, Pb","Tin, Sn","L-lactic acid","D-lactic acid","Lactic acid, total","citric acid","Oxalic acid, total","malic acid","Acetic acid","fumaric","benzoic acid","sorbic acid","propionic acid","Organic acids, tot.","Histamine","tyramine","phenylethylamine","putrescin","cadaverine","spermine","spermidine","serotonin","fructose","galactose","glucose","Monosaccharides, total","lactose","maltose","sucrose","Disaccharides, total","raffinose","Other sugars","Sugars, in total","sorbitol","mannitol","inositol","maltitol","Sugar alcohols, total","Starch","(A) Hexoses","(B) the pentoses","(C) UronicAcids","cellulose","lignin","Crude fibers","Neutr.Det.Fibre (NDF)","C4: 0","C6: 0","C8: 0","C10: 0","C12: 0","C14: 0","C15: 0","C16: 0","C17: 0","C18: 0","C20: 0","C22: 0","C24: 0","Others met.","C14: 1 n-5","C15: 1","C16: 1 n-7","C17: 1 n-7","C18: 1 n-9","C18: 1 n-7","C20: 1 n-9","C20: 1 n-11","C22: 1 n-9","C22: 1 n-11","C 24: 1 n-9","Other mono","C18: 2 n-6","C18: 2, conj-A, undifferentiated","C18: 3, n-3","C18: 3 n-6","C18: 4, n-3","C20: 2 n-6","C20: 3 n-3","C20: 3 n-6","C20: 4, n-3","C20: 4, n-6","C20: 5, n-3","C22: 5, n-3","C22: 6, n-3","Other polyunsaturated","C16: 1 trans","C18: 1, trans n-9","C20: 1 trans","C22: 1 trans","C18: 2, trans, undifferentiated","Other fatty acids","Some saturated","Total mono-set","Some polyunsaturated","Total trans fatty acids","Fatty acids, total","Sum of n-3 fatty acids","Sum of n-6 fatty acids","cholesterol","isoleucine","leucine","lysine","methionine","cystine","phenylalanine","tyrosine","threonine","tryptophan","Valin","arginine","histidine","alanine","aspartic acid","glutamic acid","glycine","proline","Serin"
"Carrot, raw","24","16","","152","36","6.25","0.11","0.7","0.7","8.9","6","6","0","2.9","0.4","0.8","0","0.7","10.7","89.3","816","0","9790","0","0","","0.55","0.55","","","","13.2","0.04","","","0.033","1.1","1","0.119","0.28","3.4","63","15","0","7.01","5.01","2","","66","286","24.6","9.6","33.1","0.24","0.036","0.19","3","0.36","0.8","0.1","0","","4.55","0.16","0.18","1.74","1.4","","","","","","","","","","0.03","","","","0.01","","","","","","","0.003","1.48","","1.69","3.18","","0","2.99","2.99","0","0","6.17","","","","","","0","0.64","0.32","0.71","0.95","0.06","","","","","","","","","","0.073","","0.006","","","","","","","","","0.006","","","","","","","","0.206","","0.029","","","","","","","0","","","","","","","","","","","0.079","0.006","0.235","0","0.32","0.029","0.206","0","20","26","24","6","1","18","9","18","6","30","22","8","53","97","127","19","17","24"
"Garfish, raw","25","42","","451","108","6.25","3.224","19.5","19.5","0","0","0","","0","3.2","0.81","0","1.2","23.9","76.1","3.1","3.1","0","5.16","5.16","0","0.76","0.76","","","","0","0","","","0.105","10.8","7.1","0.405","0.48","4.2","1","1","7.7","0.433","0.433","","","62","301","79","23.4","213","0.61","0.064","2.72","19","0.018","6","29.5","","","2.2","7.62","37.1","0.218","0.449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0","","","","","","","","","","0","0","0","0.071","0.001","0.492","","0.089","0","0","0","","","","0.177","","0.559","0.084","0.031","","0","0.015","0.029","","0.082","","0.039","","0.026","0.011","","0","0.014","0.025","0.122","0.086","0.662","","","","","","","0.046","0.653","0.895","1.07","0","2.66","0.949","0.118","85","967","1450","1770","580","164","774","709","870","222","1100","1260","677","1320","1840","2550","1100","709","838"
"Cabbage, white, raw","26","8","","133","32","6.25","0.196","1.2","1.2","7.3","5.1","5.1","0","2.3","0.2","0.8","0","0.6","9.4","90.6","2.92","0","35","0","0","","0.02","0.02","","","","76","0.049","","","0.036","0.55","0.4","0.156","0.21","1.2","77","","0","45.8","45.8","","","6","240","50.9","10.9","30.1","0.305","0.019","0.145","0.7","0.24","1.7","0.767","0","","2.7","0.09","0.12","0.283","0.5","","","","","","","","","","0.03","","","","0.01","","","","","","","","1.9","","2.33","4.24","0","0","0.133","0.133","0","0","4.37","","","","","","0.03","0.27","0.37","0.82","0.71","0.06","","","","","","","","","","0.037","","0.004","","","","","","","0.004","","","","","","","","","","0.031","","0.084","","","","","","","0","","","","","","","","","","","0.041","0.004","0.115","0","0.16","0.084","0.031","0","27","35","35","9","5","22","12","24","9","45","67","22","61","110","292","27","57","51"
"Rose hip, raw","27","32","","332","79","6.25","0.096","0.6","0.6","21.1","15","15","0","6.1","0.5","0.8","0","0.9","23.1","76.9","950","0","11400","0","0","","","","","","","","0.06","","","0.07","0.533","0.5","0.05","","","","","0","840","840","","","24","410","184","28","35","0.2","0.18","0.92","1","1.2","3","0.2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3","","6.3","12.6","","","1.44","1.44","","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","2","","","","","","","","",""
"Elderberry, raw","28","17","","281","67","6.25","0.106","0.7","0.7","18.4","11.6","11.6","0","6.8","0.5","0.7","0","0.6","20.2","79.8","27.1","0","325","0","0","","1","1","","","","","0.07","","","0.06","1.97","1.7","0.18","0.14","1.8","12","17","0","29","29","","","8","321","47.4","32","55.8","0.9","0.062","0.21","2.5","","4.1","0.6","","","4.77","0.14","0.35","0.225","2.74","","","","","","","","","","","","","","","","","","","","","","3.12","","3.15","6.27","","","0.25","0.25","","","6.52","","","","","","","","","","","","7","","","","","","","","","0.026","","0.007","","","","","","","","","0.029","","","","","","","","0.157","","0.131","","","","","","","0","","","","","","","","","","","0.033","0.029","0.288","0","0.35","0.131","0.157","0","28","60","27","14","15","40","51","28","16","33","48","15","30","58","96","36","25","32"
"Cherry, raw","29","25","","234","56","6.25","0.22","1.4","1.4","12.3","11","11","0","1.3","0.3","0.8","0","0.6","14.7","85.3","5.75","0","69","0","0","","0.2","0.2","","","","","0.025","","","0.03","0.317","0.2","0.045","0.26","0.4","8","6","0","10","10","","","2","176","20.8","8","27.9","0.3","0.07","0.1","0.2","0.08","0.3","0.1","","","1.5","0.01","0.1","0.046","0.487","","","","","","","","","","0.8","","","","0.01","0.03","","","","","","0.003","5.4","","6.1","11.5","","","0.2","0.2","","","11.7","","","","","","0","","","","","","","","0","0","0","0","0","0.002","","0.053","","0.019","","","","","","","0.001","","0.09","","","","","","","","0.052","","0.05","","","","","","","","","","","","","","","","","","0.074","0.091","0.102","0","0.267","0.05","0.052","0","24","35","46","5","4","24","15","26","7","33","20","16","37","735","46","29","40","40"
"Salmon, Atlantic, wild, raw","30","35","","666","159","6.25","2.944","18.4","18.4","4.5","4.5","4.5","0","0","7.5","0.92","0","1.6","32","68","15","15","0","30","30","","1.3","1.3","","","","0","0.23","","","0.1","9.23","6","0.975","2","5","26","4","6.2","1","1","","","57","330","20","24","200","0.8","0.17","1.04","30","0.04","1.54","32.2","0","","2.29","2.88","63.8","0.113","6","","","","","","","","","","","","","","","","","0.35","","","","","0","","0","0","0","0","0","0","","","0","","","","","","0","0","0","0","0","0","","","0","0","0","0","0","0.262","","0.933","0","0.163","0","0","0","","0.014","","0.326","","1.43","0","","0.123","0","0.131","0.07","","0.214","","0.137","","0.069","0.033","0","0.001","","","0.364","0.163","0.927","","","","","","","0.193","1.36","2.09","1.91","0","5.55","1.66","0.247","70","913","1440","1650","559","118","736","618","824","194","1060","2060","412","1120","1740","2410","883","648","707"
"Sweetcorn, on-the-cob, raw","31","64","","381","91","6.25","0.592","3.7","3.7","16.3","13.5","13.5","0","2.8","1.8","0.94","0","0.7","22.5","77.5","3.92","0","47","0","0","","0.8","0.8","","","","0.3","0.15","","","0.08","0.4","1.8","0.16","0.54","0.5","33","27","0","6.8","6.8","","","3","306","4","39","170","0.6","0.24","1.4","0.5","0.35","1","4","0","","4.1","","","","","","","","","","","","","","","","","","","","","","","","","0.003","0.2","","0.6","0.8","0","0.1","0.8","0.9","","0","1.7","","","","","","22","","","","","","","","0","0","0","0","0","0.007","0","0.24","0","0.037","0","0","","","0","0","0","0","0.516","","","0","0","","","","0.862","","0.03","","","","0","","","0","0","0","0","","","","","","","","0.284","0.516","0.892","0","1.69","0.03","0.862","0","136","468","101","71","59","189","142","136","24","178","154","101","278","237","764","136","332","189"
"Milk, buttermilk","32","0","","153","37","6.38","0.533","3.4","3.3","4.7","4.7","4.8","0","0","0.5","0.945","0","0.8","9.4","90.6","4.17","4","2","0.077","0.077","","0.01","0.01","","","","0","0.038","","","0.159","0.891","0.091","0.041","0.335","1.52","2.9","2","0.2","0.3","0.3","","93.2","43.8","156","121","12.1","91.9","0.017","0.012","0.412","13","0.002","0.048","1.61","5","","0.802","0","0.3","0.002","0.089","","0.89","0.02","0.91","0.03","","","","","1.3","","","0.94","","","","","","","","","0","0.037","0","0.037","3.67","0","0","3.67","","0","3.71","","","","","","0","0","0","0","0","0","","","0.017","0.011","0.007","0.016","0.019","0.055","","0.148","","0.051","","","","","0.007","","0.011","","0.111","","","0.006","","","","","0.01","","0.004","","","","","","","","","","","","","","","","","","0.324","0.135","0.014","0","0.473","0.004","0.01","2","192","309","282","85","22","171","149","144","48","229","112","96","112","267","645","64","330","192"
"Milk, partly skimmed, konventional (not organic), 1.5 % fat","33","0","","200","48","6.38","0.55","3.5","3.4","4.8","4.8","4.9","0","0","1.6","0.945","0","0.8","10.7","89.3","14.1","13.5","7","0.025","0.005","0.004","0.03","0.03","","","","0","0.046","","","0.174","0.878","0.095","0.049","0.377","2.1","11.5","","0.438","1.3","1.3","","95.5","43","153","121","11.8","95.7","0.029","0.01","0.413","10.2","0.002","0.123","1.54","5","","0.624","0.03","0.3","0.002","0.089","","","","","0.197","","","","","0.15","","","0.197","0.01","0","","","","","","0.03","0","0","0","0","4.71","0","0","4.71","","","4.71","","","","","","0","0","0","0","0","0","","","0.061","0.042","0.023","0.046","0.049","0.157","0.011","0.428","","0.172","","","","","0.011","","0.023","","0.329","0.011","","","","","","","0.026","0.011","0.011","","","","","","","","","","","","","0.065","","","0.011","0.015","0.989","0.374","0.048","0.076","1.5","0.011","0.026","7","204","336","314","88","27","176","149","149","47","242","121","99","116","286","699","72","341","198"
"Mackerel, raw","34","28","","780","186","6.25","2.959","17.8","17.8","0","0","0","0","0","12.9","0.925","0","1.2","31.9","68.1","31.8","31.7","1","8.07","8.07","0","0.505","0.505","","","","0","0.14","","","0.3","11.8","8.55","0.505","0.43","5.4","8","3","11.4","0.178","0.178","","","105","315","14.6","24.4","196","0.78","0.083","0.94","20","0.015","5.23","36","5","1","0.785","3.91","143","0.454","0.218","","","","","","","","","","","","","","","","","0.16","","","","","0","","0","0","0","0","0","0","","0","0","","","","","","0","0","0","0","0","0","","","","","0","0","0","0.653","0.056","1.59","","0.342","0","0","0","","","","0.424","","1.37","0.287","0.881","","0.118","1.29","0.113","","0.217","","0.165","","0.4","0.005","","0","0.107","0.03","0.764","0.144","1.31","","","","","","","0.276","2.64","4.49","3.14","0","10.5","2.89","0.252","66","917","1390","1630","533","145","740","651","799","195","1100","1070","858","1100","1750","2190","858","621","740"
"Almond, raw","35","5","","2456","587","5.18","4.097","21.2","25.6","21.2","8.7","4.3","0","12.5","49.9","0.96","0","3","95.3","4.7","0","0","0","0","0","","24","24","","","","","0.275","","","0.8","7.55","4","0.06","0.47","0.4","96","33","0","0.8","0.8","","","2","725","256","265","491","4.5","0.78","3.3","0.2","2.5","12","2","","","130","0.2","","1","9","","","","","","","","","","","","","","","","","","","","","0.04","","","","","","","","","","","4.3","","","","","","0","","","","","","","","","","","0","0","0.051","","3.03","","0.822","0.103","","","","","","0.334","","34.1","","","0","","","","","9.2","","0.244","","","","","","","","","","","","","","","","","","4.01","34.5","9.45","0","47.9","0.244","9.2","0","983","1600","696","201","274","1230","615","656","213","1190","2500","574","1110","2500","5940","1430","1070","983"
"Watermelon, raw","36","34","","140","33","6.25","0.128","0.8","0.8","7.5","7","7","0","0.5","0.1","0.7","0","0.3","8.7","91.3","1.67","0","20","0","0","","0.05","0.05","","","","0","0.02","","","0.02","0.211","0.178","0.045","0.3","0","3","2","0","11.3","9.6","1.7","","6.7","146","4.38","8.4","19.8","0.3","0.03","0.1","0.15","0.037","0","0","0","0","7","0.2","3","1","3","","","","","","","","","","","","","","","","","","","","","0.06","3.43","","1.83","5.27","","","1.23","1.23","","","6.5","0","","","","0","0","","","","","","0.3","0.2","","","","","","","","0.02","","0.004","","","","","","","0.002","","0.011","","","","","","","","0.013","","0.019","","","","","","","0","","","","","","","","","","","0.024","0.013","0.032","0","0.069","0.019","0.013","0","24","23","81","8","3","3","3","35","2","20","76","8","22","50","82","13","31","20"
"Pepper, sweet, green, raw","37","19","","91","22","6.25","0.144","0.9","0.9","4.8","3","3","0","1.8","0.3","0.8","0","0.4","6.4","93.6","13.9","0","167","0","0","","0.55","0.55","","","","","0.034","","","0.025","0.683","0.6","0.19","0.23","","35","8","0","104","99.1","5","","6","187","8.55","11.1","27.4","0.354","0.083","0.11","0.4","0.1","1.5","0.1","0","","8.2","0.07","0.07","0.601","0.5","","","","","","","","","","0.03","","","","0.01","","","","","","","","1.17","","1.31","2.48","0","0","0.012","0.012","0","0","2.49","","","","","","0.1","0.25","0.19","0.67","0.61","0.26","","","","","","","","","","0.041","","0.014","","","","","","","","","0.008","","","","","","","","0.096","","0.055","","","","","","","","","","","","","","","","","","0.055","0.008","0.151","0","0.214","0.055","0.096","0","27","36","42","7","7","27","13","29","5","42","35","14","35","118","124","30","23","43"
"Pepper, sweet, red, raw","38","15","","137","33","6.25","0.208","1.3","1.3","6.8","5.1","5.1","0","1.7","0.4","0.8","0","0.6","9.1","90.9","106","0","1270","0","0","","2.9","2.9","","","","","0.05","","","0.094","1.72","1.6","0.305","0.27","","88","23","0","191","187","4","","5","247","5.78","12.7","30.5","0.481","0.08","0.22","0.4","0.1","1","0.1","70","","10","","","","","","","","","","","","","","","","","","","","","","","","","0.003","2.86","","2.31","5.17","0","0","0.008","0.008","0","0","5.18","","","","","","0","0.24","0.06","0.71","0.67","0.29","","","","","","","","","","0.062","","0.02","","","","","","","","","0.012","","","","","","","","0.143","","0.082","","","","","","","","","","","","","","","","","","0.082","0.012","0.225","0","0.319","0.082","0.143","0","40","52","60","10","10","40","19","42","7","60","50","21","50","171","179","44","33","62"
"Radish, raw","39","23","","48","11","6.25","0.128","0.8","0.8","2.5","1.2","1.2","0","1.3","0.1","0.8","0","0.7","4.1","95.9","1.25","0","15","0","0","","0.01","0.01","","","","","0.02","","","0.04","0.4","0.25","0.06","0.184","","24","18","0","33","33","","","25","249","35","9","24.2","0.6","0.04","0.32","1","0.08","1","0.1","0","","4","0.1","0","2","1","","","","","","","","","","","","","","0.01","","","","","","","0.003","0.38","","0.88","1.26","0","0","0","0","","","1.26","","","","","","0","0.23","0.16","0.4","0.7","0.04","","","","","","","","","","0.021","","0.003","","","","","","","0.001","","0.012","","","","","","","","0.007","","0.035","","","","","","","","","","","","","","","","","","0.024","0.013","0.042","0","0.079","0.035","0.007","0","23","35","35","7","1","20","9","24","9","38","23","12","37","55","104","23","22","27"
"Currant, red, raw","40","3","","265","63","6.25","0.211","1.3","1.3","12.8","8.6","8.6","0","4.2","1.7","0.8","0","0.5","16.3","83.7","1.75","0","21","0","0","","0.8","0.8","","","","","0.025","","","0.02","0.55","0.3","0.045","0.064","2.6","26","15","0","49","49","","","3","262","31.1","11","50.9","0.65","0.088","0.18","1.1","0.19","0.2","0","10","","8.7","0.15","0.03","0.58","1.2","","","","","","","","","","0.03","","","","","0.03","","","","","","","3.69","","3.33","7.02","0","0","0.043","0.043","","","7.06","0","","","","0","0","1.2","0.25","0.57","0.88","0.72","","","","","","","","","","0.309","","0.071","","","","","","","0.027","","0.247","","","","","","","","0.397","","0.309","","","","","","","0","","","","","","","","","","","0.38","0.274","0.706","0","1.36","0.309","0.397","0","","","","","","","","","15","","","","","","","","",""
"Brussels sprouts, raw","41","25","","223","53","6.25","0.726","4.5","4.5","9.6","5.5","5.5","0","4.1","0.5","0.8","0","1.1","15.8","84.2","18.3","0","220","0","0","","0.9","0.9","","","","250","0.12","","","0.16","1.67","0.8","0.28","0.723","0.4","130","45","0","119","119","","","8","483","22.5","24","83.7","0.9","0.053","0.43","0.25","0.27","0.4","1.1","7","","5.6","0.05","0.01","1.09","1.04","","","","","","","","","","","","","","","","","","","","","","0.957","","1.08","2.03","0","0","1.64","1.64","0.067","0","3.67","","","","","","0.49","0.93","2.2","0.88","1.28","0.08","","","","","","","","","","0.074","","0.005","","","","","","","","","0.015","","","","","","","","0.074","","0.245","","","","","","","0","","","","","","","","","","","0.079","0.015","0.319","0","0.413","0.245","0.074","0","152","203","225","49","21","131","73","145","52","240","298","94","211","421","762","145","755","196"
"Beet, red, raw","43","23","","220","53","6.25","0.27","1.7","1.7","11.9","9.6","9.6","0","2.3","0.3","0.8","0","0.8","14.7","85.3","0.583","0","7","0","0","","0.08","0.08","","","","0.2","0.025","","","0.045","0.35","0.2","0.05","0.15","0","91","69","0","8","8","","","43","330","28.1","15","36.2","0.6","0.12","0.73","0.5","0.6","2.7","0.2","0","","3.4","0.07","0.23","3.93","1.52","","","","","","","","","","","","","","0.01","","","","","","","","0.048","","0.125","0.173","0","0","9.56","9.56","0.06","0","9.73","","","","","","0","0.51","1.08","0.24","0.76","0.03","","","","","","","","","","0.046","","0.002","","","","","","","","","0.026","","","","","","","","0.106","","0.021","","","","","","","0","","","","","","","","","","","0.048","0.026","0.127","0","0.201","0.021","0.106","0","32","35","38","8","1","16","14","30","9","43","32","18","41","86","491","30","19","51"
"Cabbage, red, raw","44","8","","133","32","6.25","0.242","1.5","1.5","6.9","4.9","4.9","0","2","0.2","0.8","0","0.7","9.3","90.7","2.08","0","25","0","0","","0.07","0.07","","","","149","0.065","","","0.05","0.783","0.6","0.15","0.324","0.1","46","23","0","60","60","","","10","292","44.5","14","34.1","0.45","0.031","0.19","0.1","0.2","0.5","1","0","","10","","","","","","","","","","","","","","","","","","0.01","","","","","","","","1.38","","1.95","3.33","0","0","0.482","0.482","0","0","3.81","","","","","","0.07","0.38","0.71","0.48","0.97","0.02","","","","","","","","","","0.037","","0.002","","","","","","","0.003","","0.008","","","","","","","","0.075","","0.035","","","","","","","0","","","","","","","","","","","0.039","0.011","0.11","0","0.16","0.035","0.075","0","41","46","46","11","1","27","17","19","11","68","63","24","75","128","361","31","56","75"
"Plaice, raw","45","67","","369","88","6.25","2.799","17.5","17.5","0.1","0.1","0.1","0","0","1.9","0.85","0","1.1","20.6","79.4","0","0","0","1.05","1.05","0","1.03","1.03","","","","0","0.17","","","0.15","5.6","2.9","0.17","0.86","44.5","14","5","1.7","0.178","0.178","","","80","322","28.7","20.5","172","0.123","0.029","0.5","25.5","0.017","4.52","32","20","","2.05","3.41","658","0.058","0.189","","","","","","","","","","","","","","1.98","0.003","0.003","0.25","0.54","1.49","","","0","","0","0","0","0","0","0","","","0","","","","","","0","0","0","0","0","0","","","0","0","0","0","0","0.044","","0.305","0","0.088","0","0","0","","0.006","","0.141","","0.223","0","","0.028","0","0","0","","0.009","","0.019","","0","0","0","0","","","0.286","0.063","0.317","","","","","","","0.063","0.437","0.398","0.694","0","1.59","0.685","0.009","72","812","1290","1620","532","148","644","588","756","162","952","1120","392","1120","1740","2350","1320","756","868"
"Celeriac, celery root, raw","46","30","","143","34","6.25","0.282","1.8","1.8","8","4.1","4.1","0","3.9","0.3","0.8","0","1","11.1","88.9","2.5","0","30","0","0","","0.8","0.8","","","","100","0.05","","","0.14","1.25","1","0.2","0.429","0.1","12","6","0","11","11","","","20","442","41.5","14","74","0.8","0.08","0.37","1","0.15","2.4","0.2","0","","5.2","0.5","0.5","7.76","1.23","","","","","","","","","","","","","","0.01","","","","","","","","0.013","","0","0.013","0","0","1.69","1.69","0","1.88","3.58","","","","","","0.37","0.77","0.88","1.13","1.39","0.06","","","","","","","","","","0.064","","0.003","","","","","","","","","0.012","","","","","","","","0.159","","0.018","","","","","","","0","","","","","","","","","","","0.067","0.012","0.177","0","0.256","0.018","0.159","0","54","76","73","18","4","45","27","48","15","87","45","27","73","217","440","45","45","54"
